uidx,obs_id,exchange_idx,student_text,teacher_text,follow_up_unfiltered_zscore,follow_up_unfiltered_majority,follow_up_filtered_zscore,follow_up_filtered_majority
2661_17,2661,2661_17,You don’t do that every day.,"No we don’t, but I’m just saying in Nick’s attempt to be funny we can also turn that around to something constructive. That’s my point.  So it does involve measurement.  But, Student C, can you answer my question more directly?",0.37681063119392594,,0.43496024457115046,
2661_176,2661,2661_176,It says it right here.,"Okay, excellent, but I didn’t want you guys to look down there. So that’s good.  Let’s move on though to the activity and you can ask questions as I come around. Right now I want everybody quiet until I get these papers passed out.  That’s okay.  You’re gonna get that as well.",-0.9954268001712041,0.0,,
2661_187,2661,2661_187,Can you go over it once you’ve written it in pencil?,Sure.,-0.8773558460130015,0.0,,
2661_189,2661,2661_189,"Teacher, number B has already been done for you.","Great.  You may need to label it though. At this point, look up at me if you’ve done 1A so I can come around and make sure you’ve done it correctly.  I’m gonna have you not do this if you’re gonna do this.  You don’t want me to call your mom today.  I have been calling your name too much.  Don’t play with the rulers.",-0.9077541273162133,0.0,,
2661_20,2661,2661_20,"You can measure in everyday life if you have to dig something for somebody.  If you had a blueprint, you would have to measure how big the object would have to be, because you have to get it through the door.",Okay.  And so blueprints actually do have a lot of lines and line segments on blueprints.  Do you guys know what she means when she says a blueprint?,1.5573502069047274,2.0,1.156322414787619,1.0
2661_209,2661,2661_209,I don’t get number three.,"Let’s be more cooperative. If this the North Pole, where do you think the South Pole will be?  It would be near the North Pole?  I’m just saying it’s not on this map.  Where do you think it might be?  Because it’s gonna be in the opposite direction.  The North Pole is here.  Where do you think the South Pole is, if it’s not on this map?  Student G, can you sit properly [inaudible]? Excellent, that’s the South Pole.",-0.0037971710569559393,1.0,-0.952169971081535,0.0
2661_25,2661,2661_25,I think the first one is gonna be scientists use lines.,How?  How do scientists use lines?,0.8421833830358726,2.0,1.3765225355417048,1.0
2661_34,2661,2661_34,Why do they call them blueprints?,"Because the paper is blue.  Before they had computers and you could just print things off, they would have to have paper that allowed you to trace, and it would print by tracing onto a separate piece of paper.  So the paper is actually blue originally, talking about when they first started, it was blue. Now so many things are computerized that they don’t often use blueprints anymore.  But on page 216, let’s take a look at that.",-0.8268447007744507,0.0,,
2661_4,2661,2661_4,I mean addition for perimeter and multiplication for area.,"Okay, good.  So when we’re talking about perimeter, we are talking about adding the length and the width.  And as you mentioned with area, a difference is that we’re gonna multiply length times width.  So that’s good.  You also started talking about the outside versus the inside.  You didn’t quite finish it, but you started out well. Perimeter is the outside measurement of a polygon.  But how is that different from area, Student O?",0.9981542413711232,1.0,0.06987748235555383,0.0
2661_42,2661,2661_42,"“Latitude and longitude.  Sometimes you use a world globe or a flat map to locate countries, cities, rivers and so forth. Reference lines are drawn on globes and maps and make places easier to find.","Okay, continue, latitude.  We’re gonna focus on that.",1.2382969180702676,2.0,0.6085145259074185,1.0
2661_46,2661,2661_46,“Parallels because each one is a circle that is parallel to the equator.,"So let’s stop right there.  Take a look at the map in the middle of the page there.  If you see where the equator is, raise your hand.  Raise your hand if you see the equator on the map in the middle of that page.  So the equator is running from east to west, from left to right.  If you take a look at the line right above that and it says 15 degrees north, would you raise your hand if you see that?  Okay. That is called a parallel line of latitude.  Why can tell me why, based on what we’ve covered the last couple of day, why that’s considered a parallel line of latitude?  Student M.",1.0760796707062437,1.0,0.217928525332966,0.0
2661_48,2661,2661_48,Because it’s parallel to the equator.,Exactly and we’ve covered that before.  So that line 15 degrees north is parallel to the equator.  Does everybody see that?,0.8118101310405589,1.0,-0.20751036849265372,0.0
2661_54,2661,2661_54,“Lines of latitude are measured in degrees.  Lines north of the equator are labeled and lines south of the equator are labeled as –,"So let’s back up and let’s read that correctly.  “Lines north of the equator are labeled, and when you see that little circle –",0.1212138960385668,1.0,-0.6113749277240439,0.0
2661_58,2661,2661_58,“South of the equator they’re labeled in degrees South Pole.,Or just degrees south.,-0.3555838005111571,1.0,-1.057028349519769,0.0
2661_60,2661,2661_60,“The number of degrees tells how far north or south of the equator a place is.  The area north of the equator is called the north hemisphere.,North hemisphere.,-0.8527042749699799,0.0,,
2661_67,2661,2661_67,“The area south of the equator is called the southern hemisphere.,"Okay, stop right there.  So when we take a look at our map we see the equator.  Anything north of the equator is called the northern hemisphere.  Anything south is called the southern hemisphere.  The equator divides the north from the south, in other words. Student G did a good job of reading here in terms of degrees, south degrees, north.  We see the numbers associated with those degrees.  That lets us know – why would that be important to know the numbers of degrees north or degrees south?  What occupation do you think it would be important to – Student G?",1.8115427814203133,2.0,1.3208749769880659,1.0
2661_70,2661,2661_70,"Just in case you go somewhere, you know if you’re going north or south.","So if you’re traveling, how would you be traveling mostly these days?",0.8414978274285633,2.0,1.2703289522647108,1.0
2661_72,2661,2661_72,"Well, when I travel I use a navigation system.","That’s true.  You might use a GPS, some kind of navigation system.  But would this north and south of the equator information be good for people traveling by car, by boat? Does it matter?",0.8808167368104004,2.0,1.3547372386381522,1.0
2661_80,2661,2661_80,I think because near the center of the earth it’s hotter.,"But why is it hotter?  You are right.  Both of you are right. The center of the earth is hotter.  But why?  Hands.  Sit down, Student A.  You’re out of your seat almost. Can you help us out with that, Student S?",-0.29563968151040837,0.0,-0.3447498499149687,
2661_83,2661,2661_83,"I think, well, I think the only reason why it says that is because you said that because of – we’re still talking about how hot or cold it is between latitude, right?",You tell us.  Have you been listening?,1.239299361339618,2.0,0.6413376808439204,1.0
2661_87,2661,2661_87,"Because there’s magma in the center of the earth, so the closer to the magma you are the hotter it is.","Not quite, because there will be magma even in North America or even Central Europe. You guys are thinking really logically, and your answer I think is probably similar to what Student M might have been thinking or, I’m not quite sure, but maybe even Student M’s.",-0.8841519218084398,0.0,,
2661_93,2661,2661_93,"If you’re closer to the sun, then the sun gets more heat onto it and that’s why it’s hotter.","Okay, that’s added.  Actually, the earth is tilted a little bit. It’s still going to be tilted.  It’s still gonna be rotating, but the sun’s rays themselves, where the earth is positioned, most of the heat is gonna be the center part as opposed to the poles, and it makes a big difference even in a few degrees north or south latitude.  It makes a difference in terms of how warm it is on earth.  What do you think?",0.2891375122833897,0.0,2.900653909629392,
2673_13,2673,2673_13,It doesn’t have no edges.,"It doesn’t have any edges.  No edges.  Very nice.  So cylinder, two faces, there ain’t no edges, no angles, no vertices. What would happen if I laid it down like this?  What’s going to happen to it?  What’s happening to it, Student K?",1.5827106428989186,2.0,1.2686669095373382,1.0
2673_3,2673,2673_3,Objectives.  I will be reviewing three-dimensional shapes and their attributes.  Reviewing 3-D shapes and their silhouettes.  The student will be determining elapsed time from start to finish on a number line.  Counting back to determine the start time when the end and elapsed times are given.,"Beautiful, Student M.  Nice job.  All right, so your objectives for today, you will be reviewing 3-D shapes and their attributes.  You are also going to review the 3-D shapes and their silhouettes.  Students will be determining elapsed time from start to finish on a number line.  And also students will be counting back to determine the start time when the end and elapsed times are given.  Good?",-0.5489186759423946,0.0,-1.0702591020190135,
2676_115,2676,2676_115,Then you have to multiply it by itself.,Uh-huh.,-0.4616287206330554,0.0,-0.642356100012525,
2676_86,2676,2676_86,It turns into another decimal.,It turns into what type of number?,1.2642694293037355,2.0,0.6435947397407619,1.0
2677_192,2677,2677_192,Because it’s before addition.,What’s before addition?,1.0263074958231158,2.0,0.3765683002910598,1.0
2677_200,2677,2677_200,"Parenthesis, but I couldn’t find it.","Why do we have P here for parenthesis?  Do we have to do it last?  Students, I really need you to give Student K a chance, okay?  Turn your voices off.  What has to happen first if you have parenthesis, Student K?",0.8226362954383051,1.0,-0.12834734628823222,0.0
2677_210,2677,2677_210,"You went up on the board, and you’re like, why did you do that? Because you told me to.","Yeah.  You need to know why you’re doing what you’re doing, and every once in a while I’m coming in and throwing in a comment to see if you know why you’re doing what you’re doing.  I want you to be confident and say Mrs. J, PEMDAS tells me that whatever is in the parenthesis, whatever operation is there, that has to be done first, okay?  Then I bring these numbers down.  You all with me?",-0.08862881151200545,1.0,-0.8714753427478779,0.0
