uidx,obs_id,exchange_idx,student_text,teacher_text,student_on_task_num_agree,student_on_task_majority,student_on_task_std,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_std,active_listening_num_agree,active_listening_majority,active_listening_std,follow_up_num_agree,follow_up_majority,follow_up_std,student_on_task,teacher_on_task,active_listening,follow_up,both_on_task,follow_up_excl_none,follow_up_grouped,student_on_task_zscore,teacher_on_task_zscore,active_listening_zscore,follow_up_zscore,both_on_task_zscore,follow_up_excl_none_zscore,follow_up_grouped_zscore
2461_56,2461,2461_56,"If I have 93, do I need to try to make it closer to 1,000?","Yes.  How are you guys doing over here?  You have to have three digits at all times.  Look what you have right here.  You have more than 8 cards.  You have 9 cards.  Boys and girls, you’re a little too loud.  I appreciate your excitement. All right.  Can you use this digit right here to help you? What do you want to do?  Can you explain to me what you want to do?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,2.0,0.0,1.0,1.0,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,0.49900816763924527,0.4881936660174182,-0.9995636210883473,1.73181104261192,0.51439882406923,1.9469370852204517,1.1450728866675515
2461_58,2461,2461_58,I want to use the wild card.,Can you explain to me what is the wild card?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.21478946505493,-2.303973991248275,,,-2.165775668173372,,-0.8773558460130015
2461_7,2461,2461_7,6 becomes the thousandths place.  3 becomes the hundreds place. 5 becomes the ones place.,Mm-hmm.,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,,0.0,0.49900816763924527,0.4881936660174182,-0.9995636210883473,-1.1959997158595677,0.51439882406923,,-0.8129888438995002
2461_80,2461,2461_80,I think this one is the most perfect.,"I’m sorry.  I’m not following you.  So you’re using the hundreds place because you want to find what’s closest to 1,000.  Then if it is not closer to 1,000—",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,1,,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.5,1.0,0.4570289827354353,0.437934584094386,0.5628961759466976,-0.046730350728921344,0.4748107056246805,0.032928473477709164,0.3082453533750293
2461_9,2461,2461_9,8 into the ones place.,You want to switch it?,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4823201697798904,0.46642761651034154,-0.31920423762237565,0.9451699648150619,0.5027650322784964,0.5455059504975815,1.2358666502524476
2461_95,2461,2461_95,"When I get the 1 I put it in the ones place, and when I finish that, I put it one by one like that.","I guess my question to both of you is when you have eight cards in front of you, how do you determine what is best to put in what certain place?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,2.0,0.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.0,2.0,0.5541878458730355,0.5428101253676605,0.5270081296782411,1.36898892605614,0.5778184020529981,1.2884340060580206,1.7907016457411624
2461_99,2461,2461_99,First I do the hundreds.,You start out with the hundreds.,3,1,0.5,4,1,0.0,3,1.0,0.5,3,0.0,1.0,0.75,1.0,1.25,0.5,0.75,1.0,0.5,-0.18800567977290186,0.39510738580855054,-0.11690785734268672,-0.8163889860270945,-0.14445289072706044,0.9343531843023134,-0.39019139137303266
2464_170,2464,2464_170,"They made it how it would add an hour, and then you would have to add another hour to it.","Okay, I’ve got all kinds of conversations going on.  People talking about.  I’m not going to tell you the answer because, um, when it did this last time, they changed the pattern over here, and I’m not going to tell you what tomorrow’s is.  Didn’t they?  Look.",3,1,0.0,2,1,0.5773502691896258,1,,0.7071067811865476,1,,,1.0,0.6666666666666666,0.5,0.0,0.6666666666666666,,0.0,0.5049131102345391,-0.3581452079675649,-1.3433752509900536,-1.31794408342598,-0.22591699947503496,,-0.939176651615225
2465_38,2465,2465_38,Can we close the math journal?,"We’re going to use the math journal still, but if you want to take it off your desk and maybe sit it beside you, or put it on your lap, that would be fine, or even slide it into your desk if you want to.  We’ll be using it in a couple minutes.  That’s okay.  Can you help Student C cut?  You start putting these together.  She’ll help you out.  I’d like everyone to be ready in one minute.  30 seconds.  It doesn’t have to be perfect like a puzzle exactly how you cut it.  As long as the eighths are in one place and the fourths are grouped in the other, that would be fine.  You will not need them, but I don’t want you getting up to put them away until we’re done.  Let’s see who’s ready first.",2,0,0.5773502691896258,2,1,0.5773502691896258,1,,,1,,,0.3333333333333333,0.6666666666666666,2.0,0.0,0.3333333333333333,,0.0,-1.3946615807439873,-0.4566616998462356,0.6859602184407099,-1.3253071258608065,-1.310880421052739,,-0.9617130180524415
2466_201,2466,2466_201,"I would’ve done five and one fourth, take away half.",You would’ve done what?,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,1,,1.4142135623730951,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.4034369759585999,0.3822699058893208,-0.8942939796876019,-0.005904768107911296,0.42819068535559657,1.3666633071248098,-0.06712668723493127
2466_490,2466,2466_490,"Well, it looks like they tried to find all the ways to make, like, 48 divided by 12 equals 4 or 48 over 1 divided by one fourth.","No, no.  For you, I’m asking you.  Does this question make sense to you after everything they did in your group?  So are you sure that each of them would get a fourth of the 48- inch licorice?  And that one fourth is how much?  How much candy is that one fourth in length?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.48019529434063574,0.48639056001618336,0.21684546189034345,0.5661283651077282,0.5022659747959461,-0.023778129756164,0.9405657204025076
246_184,246,246_184,"I took twelve.  And I multiplied – I added – I multiplied 6 by 2, and I got 12.",All right.  Stop.  Where’d you get twelve?,3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,2.0,0.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.0,2.0,0.5011365659445798,0.4752590145924042,0.25245641000594327,1.1451685267730156,0.5229289056977626,0.9725010151632505,1.469313979772842
2474_134,2474,2474_134,"And since you saw him go, it doesn’t matter.  We could just run.","That’s why you’re to pay attention to word problems, right?  If the question was – you guys had a question like this once, and it was pretty tricky.  The question was I have 69 people and I have 4 buses.  How many people can go on?  How many buses – wait, what was it?  Something like that.  But we would need another bus yet, wouldn’t we?",2,1,0.5773502691896258,3,1,0.0,1,,0.7071067811865476,1,,0.7071067811865476,0.6666666666666666,1.0,1.5,0.5,0.6666666666666666,0.0,0.3333333333333333,-0.359261819111651,0.4778330449570682,0.29520767416388266,-0.8118207310721776,-0.27828593463363505,-1.1937336386313322,-0.5389083107268734
2474_391,2474,2474_391,"Oh, and he’s got a big smile.","And they have 32 teeth.  There are 83 adults.  Well, I don’t really wanna draw 83 adults, but I know that each one of these adults has 32 teeth.  And if I wanna know how many teeth are in all, am I adding 32 plus 32 plus 32 plus 32? Do you see that?  So instead of adding 32 eighty-three times, what should I do?  32 –",2,1,0.5773502691896258,3,1,0.0,1,,0.7071067811865476,2,1.0,0.0,0.6666666666666666,1.0,1.5,1.0,0.6666666666666666,0.0,0.6666666666666666,-0.38859762661304337,0.4436227570190654,0.07784868672960343,0.052989592723464776,-0.3184867278842239,-0.815595050538259,-0.059733889909763395
2474_662,2474,2474_662,You’re gonna just do an equation.  I know it.,"No, I don’t want you to do an equation yet.  I want you to think about – if you don’t know this multiplication or division right now, draw yourself a picture.  I don’t want you to write any equations yet.",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896258,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,0.0,0.6666666666666666,0.45545766833377915,0.43241563039492853,0.5474752131644255,-0.5173339029688363,0.48566635410292314,-0.9627213771964227,-0.09441589348183173
2474_678,2474,2474_678,In one month she walked 26 miles.,26 miles.,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,0.0,0.0,1.0,1.0,1.3333333333333333,0.0,1.0,,0.0,0.4670479945326215,0.4620541025681028,0.03632942534309658,-1.3012790007916621,0.48599262180136166,,-0.8875026050333444
2475_180,2475,2475_180,The area is the same and the perimeter is –,It’s different.,3,1,0.0,3,1,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.4377767876357359,0.4172695987286817,-0.6655348312217605,-1.2446411773592871,0.4591259471044937,,-0.9245430819455353
2475_204,2475,2475_204,I did the area and perimeter.,"Very good.  Very good.  Very good.  Student C, could you please read us your word problem?  The rest of you please listen. Listen.  [Foreign language].  Go ahead, Student C.  Read it please.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,0.0,0.5773502691896258,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.4354039562845315,0.4206205985006876,0.05100926390912982,-0.927484344036435,0.46125882816018665,-0.642356100012525,-0.48190030764558384
247_162,247,247_162,Three-thousand-five-hundred-twenty-six yards.,"Okay.  Good job.  Nineteen, four yards or 13 feet.  Student?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.42095816864068175,0.398959939911999,0.1632401771957234,0.17257395316876276,0.4353970835025245,-0.6770633496676256,0.544265911657206
2488_257,2488,2488_257,Well I lined all the numbers up.,"All right, read it for me.",3,1,0.0,3,1,0.0,3,1.0,0.0,2,2.0,0.5773502691896257,1.0,1.0,1.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.45826629861999363,0.44089821790656436,-0.49136686425522486,1.0590971543033931,0.4790543581481507,0.6717112393404507,1.4146283705441693
248_83,248,248_83,‘Cause there’s already a zero there?,Okay.  What else?  Student B?,3,1,0.0,3,1,0.0,3,1.0,0.0,2,2.0,0.5773502691896257,1.0,1.0,1.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.454779811332587,0.42681407617443345,-0.6559234036828361,0.7344633859375033,0.4762906959570552,0.43330623380355043,1.043143590030746
248_99,248,248_99,Because there’s two numbers behind the decimal?,Okay.  Because there’s two numbers behind the decimal up top so we need two numbers behind it below.  Are you with us? Okay. All right.  Turn to page 425.  Okay?  Here we practice multiplying a decimal by how many digits?  How many digits did all the problems we just solved did we multiply it by?,3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896258,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,0.0,0.6666666666666666,0.4429069746027787,0.4468143362150448,0.6364186701329865,-0.4326896399489317,0.4533817889249421,-0.8714753427478779,-0.04438231196422171
2491_214,2491,2491_214,"I know, but there’s 5 going down.","Okay, gotcha.  So going down there’s 5.  So you’re saying that would be like putting 10 cubes and slicing them in half. My question though is: would slicing them in half work? Because look, from here – well, maybe it would.  So you’re saying that measures out to about half a cube.  Okay, good. Good job.  What was your total, by the way?",3,1,0.0,3,1,0.0,3,2.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,2.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.46686372985163843,0.44550079056777964,0.9246509672616208,0.6449707696817933,0.4808100267734136,0.01491510504117984,0.943058024723499
2492_177,2492,2492_177,Now four eighths is equal to one half.,How are you girls doing over here?,3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.4390349630276014,0.43268200564867465,-1.7210332739330318,,0.4482397627014882,,-0.8769668853604023
2492_208,2492,2492_208,That’s not how I write my fractions though so.,"All right, are you girls finished?",3,1,0.0,3,1,0.0,2,0.0,0.5773502691896258,1,,,1.0,1.0,0.3333333333333333,0.0,1.0,,0.0,0.41750540386191565,0.41279398969031217,-1.4398405086459334,-1.1184993229940936,0.41936144240020945,,-0.930269505559688
2492_376,2492,2492_376,"Oh, I have to finish that for homework?","Yes.  Okay, listen.  You’ve got a couple things for homework. I want you to finish this if you didn’t finish it or turn it in.  And then you also have practice book 15.3.  Will you turn these two in for me? Oh, you turn it in?  If you give it to me, you know where I’ll put it, somewhere where –",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,0.0,0.3333333333333333,,0.0,-1.4590012813680235,-1.5227711298032076,1.035838488081302,-1.3242543694609794,-1.3923618652388157,,-0.9383863591172101
2494_338,2494,2494_338,Divide your denominator into your numerator.,Can 9 go into 83?,3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.45940181408663966,0.43458358432238015,0.3518980083304793,0.5122073359547481,0.47267782456898755,-0.18109463222186303,0.8158219488291
24_388,24,24_388,"Um, 6, or 6 times 0.","Well, you have 30 times 10, and then what’s your next one going to be?  30 times –?",3,1,0.0,3,1,0.0,3,1.0,0.0,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.40689052523999464,0.3899891301990361,-0.3901396944511941,0.0397743866671099,0.4146509654056718,-0.7482271524193158,0.40042435931148795
2511_393,2511,2511_393,"We could divide by, like if we put a cup on his desk and another cup on his desk and stuff like that.","We could.  But listen to your question, Student A.  Do you think any of the estimates up here are too high or too low?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4773831411883414,0.4708796804237198,0.5268012678236956,1.272663027874483,0.5008469466047362,1.0100027517549823,1.6233659095581594
2511_450,2511,2511_450,I think something with a – I think the number – I did a one digit and a zero.,"Yes, what digit would it be?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4688966608717549,0.43514016950742956,0.3735175353968341,0.8576348316462532,0.5046665512387312,0.5989937738248934,1.157555389506056
2511_88,2511,2511_88,Estimate is – isn’t what we’re talking about right now rounding?,Yeah.,3,1,0.0,3,1,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.42716190901381484,0.3944647392374056,-0.5745496895939027,-1.2844070023965994,0.4544154701099561,,-0.9454508747653468
2512_239,2512,2512_239,I was going to stop later.,"Student R, Student S.  Huh?  Let’s go.  Come on. Nice job Student K.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.165590167941461,-2.1679432611917266,,,-2.128452674371332,,-0.8664407255228012
2512_267,2512,2512_267,I did it from biggest to smallest.,"I see that.  Now, you know you didn’t have to do that, right?",3,1,0.0,3,1,0.0,3,1.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.48019529434063574,0.48639056001618336,-0.32123910224207064,0.5661283651077282,0.5022659747959461,-0.023778129756164,0.9405657204025076
251_259,251,251_259,You have to like double one dimension --,"So, some of you discovered that just doubling one dimension would actually make it double the volume.  So, if I had, this is what?  What’s the volume of this rectangular prism?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4532472798519873,0.4384340686170068,0.5289456783321992,0.8835136526605719,0.4612891751463792,0.45917172438082643,1.2196509916590925
251_429,251,251_429,"I noticed that both of the heights, the box one, and package B has like the same height, which is three, and like the base is the same thing as A, so A –",Great.,3,1,0.0,3,1,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.5265381366854428,0.5092793611171368,-0.6050125369440211,-1.384354981800474,0.5569492522224953,,-0.8953191127200405
2520_3,2520,2520_3,A equals one-half base times height?,"A equals one-half times base times height.  Student A, had you gotten to finding area, yet?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,1.0,0.5773502691896258,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.44281666591104946,0.4321825211260539,0.23862940460492668,-0.37443631384458814,0.4617612931797895,-0.6066230436309319,0.09317361140498874
